"","STL","ATL","Series Winner"
"44784","1","3","ATL"
"44785","3","1","STL"
"44786","2","3","ATL"
"44787","1","3","ATL"
"44788","2","3","ATL"
"44789","2","3","ATL"
"44790","1","3","ATL"
"44791","2","3","ATL"
"44792","3","2","STL"
"44793","3","2","STL"
"44794","0","3","ATL"
"44795","3","2","STL"
"44796","3","0","STL"
"44797","3","1","STL"
"44798","1","3","ATL"
"44799","0","3","ATL"
"44800","1","3","ATL"
"44801","3","2","STL"
"44802","1","3","ATL"
"44803","3","2","STL"
"44804","2","3","ATL"
"44805","1","3","ATL"
"44806","3","2","STL"
"44807","1","3","ATL"
"44808","3","0","STL"
"44809","0","3","ATL"
"44810","1","3","ATL"
"44811","2","3","ATL"
"44812","2","3","ATL"
"44813","2","3","ATL"
"44814","1","3","ATL"
"44815","1","3","ATL"
"44816","2","3","ATL"
"44817","3","0","STL"
"44818","3","1","STL"
"44819","0","3","ATL"
"44820","3","2","STL"
"44821","1","3","ATL"
"44822","1","3","ATL"
"44823","2","3","ATL"
"44824","3","0","STL"
"44825","1","3","ATL"
"44826","3","2","STL"
"44827","1","3","ATL"
"44828","3","2","STL"
"44829","2","3","ATL"
"44830","1","3","ATL"
"44831","1","3","ATL"
"44832","1","3","ATL"
"44833","2","3","ATL"
"44834","3","2","STL"
"44835","3","2","STL"
"44836","3","2","STL"
"44837","1","3","ATL"
"44838","3","1","STL"
"44839","1","3","ATL"
"44840","3","1","STL"
"44841","1","3","ATL"
"44842","3","0","STL"
"44843","2","3","ATL"
"44844","3","2","STL"
"44845","1","3","ATL"
"44846","2","3","ATL"
"44847","1","3","ATL"
"44848","0","3","ATL"
"44849","2","3","ATL"
"44850","3","0","STL"
"44851","1","3","ATL"
"44852","3","0","STL"
"44853","3","1","STL"
"44854","3","2","STL"
"44855","2","3","ATL"
"44856","3","0","STL"
"44857","3","1","STL"
"44858","3","0","STL"
"44859","3","0","STL"
"44860","0","3","ATL"
"44861","2","3","ATL"
"44862","1","3","ATL"
"44863","1","3","ATL"
"44864","0","3","ATL"
"44865","1","3","ATL"
"44866","2","3","ATL"
"44867","2","3","ATL"
"44868","3","2","STL"
"44869","2","3","ATL"
"44870","2","3","ATL"
"44871","0","3","ATL"
"44872","0","3","ATL"
"44873","3","0","STL"
"44874","3","0","STL"
"44875","0","3","ATL"
"44876","1","3","ATL"
"44877","3","2","STL"
"44878","3","1","STL"
"44879","1","3","ATL"
"44880","3","1","STL"
"44881","2","3","ATL"
"44882","2","3","ATL"
"44883","3","1","STL"
"44884","1","3","ATL"
"44885","3","2","STL"
"44886","3","2","STL"
"44887","2","3","ATL"
"44888","1","3","ATL"
"44889","0","3","ATL"
"44890","3","2","STL"
"44891","3","0","STL"
"44892","3","2","STL"
"44893","1","3","ATL"
"44894","2","3","ATL"
"44895","3","1","STL"
"44896","0","3","ATL"
"44897","2","3","ATL"
"44898","2","3","ATL"
"44899","3","0","STL"
"44900","1","3","ATL"
"44901","0","3","ATL"
"44902","3","2","STL"
"44903","2","3","ATL"
"44904","1","3","ATL"
"44905","1","3","ATL"
"44906","3","0","STL"
"44907","3","2","STL"
"44908","2","3","ATL"
"44909","1","3","ATL"
"44910","0","3","ATL"
"44911","3","0","STL"
"44912","2","3","ATL"
"44913","2","3","ATL"
"44914","0","3","ATL"
"44915","1","3","ATL"
"44916","0","3","ATL"
"44917","2","3","ATL"
"44918","3","2","STL"
"44919","0","3","ATL"
"44920","0","3","ATL"
"44921","3","1","STL"
"44922","3","1","STL"
"44923","0","3","ATL"
"44924","3","1","STL"
"44925","3","0","STL"
"44926","0","3","ATL"
"44927","3","1","STL"
"44928","2","3","ATL"
"44929","1","3","ATL"
"44930","0","3","ATL"
"44931","2","3","ATL"
"44932","3","2","STL"
"44933","1","3","ATL"
"44934","0","3","ATL"
"44935","1","3","ATL"
"44936","2","3","ATL"
"44937","3","0","STL"
"44938","0","3","ATL"
"44939","2","3","ATL"
"44940","2","3","ATL"
"44941","3","0","STL"
"44942","3","0","STL"
"44943","3","1","STL"
"44944","0","3","ATL"
"44945","3","2","STL"
"44946","3","2","STL"
"44947","0","3","ATL"
"44948","3","1","STL"
"44949","0","3","ATL"
"44950","1","3","ATL"
"44951","0","3","ATL"
"44952","3","0","STL"
"44953","3","2","STL"
"44954","1","3","ATL"
"44955","2","3","ATL"
"44956","0","3","ATL"
"44957","2","3","ATL"
"44958","1","3","ATL"
"44959","0","3","ATL"
"44960","3","0","STL"
"44961","0","3","ATL"
"44962","1","3","ATL"
"44963","1","3","ATL"
"44964","1","3","ATL"
"44965","2","3","ATL"
"44966","1","3","ATL"
"44967","1","3","ATL"
"44968","3","1","STL"
"44969","3","2","STL"
"44970","3","1","STL"
"44971","0","3","ATL"
"44972","1","3","ATL"
"44973","2","3","ATL"
"44974","0","3","ATL"
"44975","3","1","STL"
"44976","3","1","STL"
"44977","3","1","STL"
"44978","3","0","STL"
"44979","1","3","ATL"
"44980","1","3","ATL"
"44981","1","3","ATL"
"44982","3","2","STL"
"44983","3","2","STL"
"44984","2","3","ATL"
"44985","1","3","ATL"
"44986","0","3","ATL"
"44987","0","3","ATL"
"44988","0","3","ATL"
"44989","3","2","STL"
"44990","1","3","ATL"
"44991","3","1","STL"
"44992","3","1","STL"
"44993","0","3","ATL"
"44994","1","3","ATL"
"44995","1","3","ATL"
"44996","3","0","STL"
"44997","2","3","ATL"
"44998","2","3","ATL"
"44999","0","3","ATL"
"45000","1","3","ATL"
"45001","0","3","ATL"
"45002","1","3","ATL"
"45003","1","3","ATL"
"45004","2","3","ATL"
"45005","1","3","ATL"
"45006","3","0","STL"
"45007","3","1","STL"
"45008","3","0","STL"
"45009","3","0","STL"
"45010","2","3","ATL"
"45011","1","3","ATL"
"45012","3","2","STL"
"45013","3","2","STL"
"45014","3","1","STL"
"45015","3","1","STL"
"45016","1","3","ATL"
"45017","2","3","ATL"
"45018","0","3","ATL"
"45019","1","3","ATL"
"45020","1","3","ATL"
"45021","3","2","STL"
"45022","3","2","STL"
"45023","3","2","STL"
"45024","3","0","STL"
"45025","0","3","ATL"
"45026","0","3","ATL"
"45027","1","3","ATL"
"45028","2","3","ATL"
"45029","3","1","STL"
"45030","0","3","ATL"
"45031","2","3","ATL"
"45032","0","3","ATL"
"45033","1","3","ATL"
"45034","1","3","ATL"
"45035","1","3","ATL"
"45036","3","1","STL"
"45037","3","1","STL"
"45038","2","3","ATL"
"45039","2","3","ATL"
"45040","1","3","ATL"
"45041","2","3","ATL"
"45042","1","3","ATL"
"45043","0","3","ATL"
"45044","3","0","STL"
"45045","0","3","ATL"
"45046","3","1","STL"
"45047","2","3","ATL"
"45048","2","3","ATL"
"45049","3","0","STL"
"45050","3","1","STL"
"45051","2","3","ATL"
"45052","1","3","ATL"
"45053","0","3","ATL"
"45054","3","0","STL"
"45055","3","2","STL"
"45056","1","3","ATL"
"45057","1","3","ATL"
"45058","2","3","ATL"
"45059","3","2","STL"
"45060","0","3","ATL"
"45061","3","2","STL"
"45062","3","2","STL"
"45063","2","3","ATL"
"45064","0","3","ATL"
"45065","3","2","STL"
"45066","2","3","ATL"
"45067","2","3","ATL"
"45068","2","3","ATL"
"45069","3","2","STL"
"45070","2","3","ATL"
"45071","0","3","ATL"
"45072","1","3","ATL"
"45073","1","3","ATL"
"45074","0","3","ATL"
"45075","0","3","ATL"
"45076","3","1","STL"
"45077","2","3","ATL"
"45078","3","1","STL"
"45079","0","3","ATL"
"45080","2","3","ATL"
"45081","0","3","ATL"
"45082","0","3","ATL"
"45083","2","3","ATL"
"45084","1","3","ATL"
"45085","0","3","ATL"
"45086","0","3","ATL"
"45087","3","0","STL"
"45088","1","3","ATL"
"45089","3","2","STL"
"45090","3","2","STL"
"45091","3","0","STL"
"45092","0","3","ATL"
"45093","3","1","STL"
"45094","1","3","ATL"
"45095","2","3","ATL"
"45096","2","3","ATL"
"45097","0","3","ATL"
"45098","1","3","ATL"
"45099","3","0","STL"
"45100","3","2","STL"
"45101","2","3","ATL"
"45102","2","3","ATL"
"45103","3","0","STL"
"45104","3","1","STL"
"45105","0","3","ATL"
"45106","3","0","STL"
"45107","2","3","ATL"
"45108","0","3","ATL"
"45109","3","1","STL"
"45110","2","3","ATL"
"45111","3","1","STL"
"45112","3","0","STL"
"45113","1","3","ATL"
"45114","3","1","STL"
"45115","0","3","ATL"
"45116","3","0","STL"
"45117","3","2","STL"
"45118","1","3","ATL"
"45119","1","3","ATL"
"45120","3","2","STL"
"45121","1","3","ATL"
"45122","0","3","ATL"
"45123","2","3","ATL"
"45124","3","0","STL"
"45125","1","3","ATL"
"45126","3","0","STL"
"45127","2","3","ATL"
"45128","3","0","STL"
"45129","0","3","ATL"
"45130","2","3","ATL"
"45131","3","1","STL"
"45132","1","3","ATL"
"45133","3","0","STL"
"45134","1","3","ATL"
"45135","3","1","STL"
"45136","2","3","ATL"
"45137","3","0","STL"
"45138","1","3","ATL"
"45139","3","1","STL"
"45140","0","3","ATL"
"45141","2","3","ATL"
"45142","3","2","STL"
"45143","2","3","ATL"
"45144","1","3","ATL"
"45145","1","3","ATL"
"45146","2","3","ATL"
"45147","0","3","ATL"
"45148","2","3","ATL"
"45149","3","1","STL"
"45150","1","3","ATL"
"45151","3","0","STL"
"45152","0","3","ATL"
"45153","1","3","ATL"
"45154","2","3","ATL"
"45155","1","3","ATL"
"45156","1","3","ATL"
"45157","1","3","ATL"
"45158","3","0","STL"
"45159","3","0","STL"
"45160","3","2","STL"
"45161","3","0","STL"
"45162","3","2","STL"
"45163","2","3","ATL"
"45164","2","3","ATL"
"45165","3","2","STL"
"45166","1","3","ATL"
"45167","1","3","ATL"
"45168","3","1","STL"
"45169","3","1","STL"
"45170","3","2","STL"
"45171","3","2","STL"
"45172","0","3","ATL"
"45173","1","3","ATL"
"45174","2","3","ATL"
"45175","1","3","ATL"
"45176","1","3","ATL"
"45177","1","3","ATL"
"45178","1","3","ATL"
"45179","0","3","ATL"
"45180","1","3","ATL"
"45181","2","3","ATL"
"45182","2","3","ATL"
"45183","0","3","ATL"
"45184","2","3","ATL"
"45185","0","3","ATL"
"45186","1","3","ATL"
"45187","3","1","STL"
"45188","3","2","STL"
"45189","2","3","ATL"
"45190","3","1","STL"
"45191","1","3","ATL"
"45192","2","3","ATL"
"45193","1","3","ATL"
"45194","3","0","STL"
"45195","0","3","ATL"
"45196","1","3","ATL"
"45197","3","0","STL"
"45198","3","2","STL"
"45199","0","3","ATL"
"45200","1","3","ATL"
"45201","3","2","STL"
"45202","1","3","ATL"
"45203","1","3","ATL"
"45204","1","3","ATL"
"45205","1","3","ATL"
"45206","1","3","ATL"
"45207","3","2","STL"
"45208","3","0","STL"
"45209","1","3","ATL"
"45210","3","1","STL"
"45211","2","3","ATL"
"45212","3","1","STL"
"45213","1","3","ATL"
"45214","0","3","ATL"
"45215","1","3","ATL"
"45216","2","3","ATL"
"45217","2","3","ATL"
"45218","3","2","STL"
"45219","3","2","STL"
"45220","3","0","STL"
"45221","0","3","ATL"
"45222","1","3","ATL"
"45223","1","3","ATL"
"45224","0","3","ATL"
"45225","3","1","STL"
"45226","0","3","ATL"
"45227","3","1","STL"
"45228","3","1","STL"
"45229","1","3","ATL"
"45230","1","3","ATL"
"45231","3","0","STL"
"45232","3","1","STL"
"45233","1","3","ATL"
"45234","2","3","ATL"
"45235","0","3","ATL"
"45236","0","3","ATL"
"45237","3","2","STL"
"45238","3","2","STL"
"45239","0","3","ATL"
"45240","1","3","ATL"
"45241","3","1","STL"
"45242","3","1","STL"
"45243","2","3","ATL"
"45244","3","1","STL"
"45245","0","3","ATL"
"45246","2","3","ATL"
"45247","3","2","STL"
"45248","1","3","ATL"
"45249","3","0","STL"
"45250","0","3","ATL"
"45251","0","3","ATL"
"45252","1","3","ATL"
"45253","1","3","ATL"
"45254","3","1","STL"
"45255","1","3","ATL"
"45256","1","3","ATL"
"45257","3","0","STL"
"45258","1","3","ATL"
"45259","2","3","ATL"
"45260","1","3","ATL"
"45261","3","1","STL"
"45262","3","2","STL"
"45263","3","1","STL"
"45264","2","3","ATL"
"45265","1","3","ATL"
"45266","0","3","ATL"
"45267","1","3","ATL"
"45268","3","2","STL"
"45269","2","3","ATL"
"45270","3","2","STL"
"45271","1","3","ATL"
"45272","3","2","STL"
"45273","3","0","STL"
"45274","3","2","STL"
"45275","1","3","ATL"
"45276","2","3","ATL"
"45277","1","3","ATL"
"45278","3","0","STL"
"45279","3","0","STL"
"45280","3","2","STL"
"45281","3","1","STL"
"45282","0","3","ATL"
"45283","1","3","ATL"
"45284","3","0","STL"
"45285","0","3","ATL"
"45286","3","1","STL"
"45287","3","1","STL"
"45288","3","0","STL"
"45289","1","3","ATL"
"45290","3","2","STL"
"45291","0","3","ATL"
"45292","3","0","STL"
"45293","2","3","ATL"
"45294","0","3","ATL"
"45295","1","3","ATL"
"45296","3","1","STL"
"45297","3","0","STL"
"45298","3","1","STL"
"45299","0","3","ATL"
"45300","3","0","STL"
"45301","3","0","STL"
"45302","3","2","STL"
"45303","1","3","ATL"
"45304","1","3","ATL"
"45305","2","3","ATL"
"45306","1","3","ATL"
"45307","1","3","ATL"
"45308","2","3","ATL"
"45309","0","3","ATL"
"45310","1","3","ATL"
"45311","3","2","STL"
"45312","3","2","STL"
"45313","2","3","ATL"
"45314","3","2","STL"
"45315","2","3","ATL"
"45316","0","3","ATL"
"45317","0","3","ATL"
"45318","1","3","ATL"
"45319","2","3","ATL"
"45320","3","0","STL"
"45321","3","2","STL"
"45322","3","1","STL"
"45323","3","0","STL"
"45324","1","3","ATL"
"45325","3","0","STL"
"45326","3","2","STL"
"45327","1","3","ATL"
"45328","3","1","STL"
"45329","2","3","ATL"
"45330","3","1","STL"
"45331","2","3","ATL"
"45332","2","3","ATL"
"45333","0","3","ATL"
"45334","2","3","ATL"
"45335","2","3","ATL"
"45336","3","2","STL"
"45337","1","3","ATL"
"45338","3","1","STL"
"45339","1","3","ATL"
"45340","0","3","ATL"
"45341","3","1","STL"
"45342","0","3","ATL"
"45343","3","2","STL"
"45344","3","1","STL"
"45345","3","2","STL"
"45346","2","3","ATL"
"45347","3","0","STL"
"45348","3","1","STL"
"45349","3","1","STL"
"45350","3","1","STL"
"45351","0","3","ATL"
"45352","3","0","STL"
"45353","3","1","STL"
"45354","2","3","ATL"
"45355","1","3","ATL"
"45356","3","2","STL"
"45357","1","3","ATL"
"45358","1","3","ATL"
"45359","3","2","STL"
"45360","1","3","ATL"
"45361","2","3","ATL"
"45362","0","3","ATL"
"45363","1","3","ATL"
"45364","2","3","ATL"
"45365","3","0","STL"
"45366","3","1","STL"
"45367","3","2","STL"
"45368","2","3","ATL"
"45369","1","3","ATL"
"45370","3","0","STL"
"45371","1","3","ATL"
"45372","3","2","STL"
"45373","1","3","ATL"
"45374","3","2","STL"
"45375","1","3","ATL"
"45376","3","2","STL"
"45377","2","3","ATL"
"45378","0","3","ATL"
"45379","3","0","STL"
"45380","2","3","ATL"
"45381","3","1","STL"
"45382","2","3","ATL"
"45383","3","2","STL"
"45384","1","3","ATL"
"45385","3","0","STL"
"45386","3","0","STL"
"45387","2","3","ATL"
"45388","3","2","STL"
"45389","0","3","ATL"
"45390","3","2","STL"
"45391","2","3","ATL"
"45392","3","0","STL"
"45393","3","1","STL"
"45394","0","3","ATL"
"45395","0","3","ATL"
"45396","3","1","STL"
"45397","3","1","STL"
"45398","0","3","ATL"
"45399","2","3","ATL"
"45400","3","2","STL"
"45401","3","0","STL"
"45402","3","2","STL"
"45403","3","2","STL"
"45404","1","3","ATL"
"45405","3","2","STL"
"45406","3","1","STL"
"45407","3","2","STL"
"45408","2","3","ATL"
"45409","3","2","STL"
"45410","2","3","ATL"
"45411","3","2","STL"
"45412","1","3","ATL"
"45413","0","3","ATL"
"45414","3","1","STL"
"45415","3","2","STL"
"45416","3","1","STL"
"45417","3","1","STL"
"45418","3","2","STL"
"45419","3","2","STL"
"45420","0","3","ATL"
"45421","2","3","ATL"
"45422","3","2","STL"
"45423","1","3","ATL"
"45424","3","2","STL"
"45425","3","2","STL"
"45426","0","3","ATL"
"45427","3","1","STL"
"45428","1","3","ATL"
"45429","1","3","ATL"
"45430","1","3","ATL"
"45431","1","3","ATL"
"45432","0","3","ATL"
"45433","1","3","ATL"
"45434","1","3","ATL"
"45435","3","0","STL"
"45436","1","3","ATL"
"45437","2","3","ATL"
"45438","1","3","ATL"
"45439","3","2","STL"
"45440","2","3","ATL"
"45441","2","3","ATL"
"45442","3","1","STL"
"45443","3","1","STL"
"45444","1","3","ATL"
"45445","0","3","ATL"
"45446","2","3","ATL"
"45447","0","3","ATL"
"45448","1","3","ATL"
"45449","1","3","ATL"
"45450","2","3","ATL"
"45451","3","0","STL"
"45452","3","2","STL"
"45453","3","2","STL"
"45454","2","3","ATL"
"45455","1","3","ATL"
"45456","1","3","ATL"
"45457","0","3","ATL"
"45458","2","3","ATL"
"45459","0","3","ATL"
"45460","2","3","ATL"
"45461","3","1","STL"
"45462","3","1","STL"
"45463","0","3","ATL"
"45464","1","3","ATL"
"45465","1","3","ATL"
"45466","2","3","ATL"
"45467","2","3","ATL"
"45468","3","2","STL"
"45469","2","3","ATL"
"45470","2","3","ATL"
"45471","2","3","ATL"
"45472","1","3","ATL"
"45473","3","2","STL"
"45474","2","3","ATL"
"45475","2","3","ATL"
"45476","1","3","ATL"
"45477","3","1","STL"
"45478","3","1","STL"
"45479","1","3","ATL"
"45480","2","3","ATL"
"45481","3","0","STL"
"45482","1","3","ATL"
"45483","3","0","STL"
"45484","3","1","STL"
"45485","1","3","ATL"
"45486","0","3","ATL"
"45487","1","3","ATL"
"45488","3","2","STL"
"45489","2","3","ATL"
"45490","0","3","ATL"
"45491","3","2","STL"
"45492","3","0","STL"
"45493","3","1","STL"
"45494","1","3","ATL"
"45495","3","2","STL"
"45496","3","0","STL"
"45497","1","3","ATL"
"45498","1","3","ATL"
"45499","3","1","STL"
"45500","3","0","STL"
"45501","3","2","STL"
"45502","1","3","ATL"
"45503","2","3","ATL"
"45504","2","3","ATL"
"45505","1","3","ATL"
"45506","3","2","STL"
"45507","3","2","STL"
"45508","2","3","ATL"
"45509","3","0","STL"
"45510","3","0","STL"
"45511","2","3","ATL"
"45512","3","1","STL"
"45513","1","3","ATL"
"45514","3","2","STL"
"45515","3","2","STL"
"45516","2","3","ATL"
"45517","2","3","ATL"
"45518","0","3","ATL"
"45519","0","3","ATL"
"45520","1","3","ATL"
"45521","1","3","ATL"
"45522","1","3","ATL"
"45523","1","3","ATL"
"45524","3","2","STL"
"45525","3","0","STL"
"45526","0","3","ATL"
"45527","3","0","STL"
"45528","3","0","STL"
"45529","0","3","ATL"
"45530","2","3","ATL"
"45531","3","2","STL"
"45532","2","3","ATL"
"45533","2","3","ATL"
"45534","1","3","ATL"
"45535","3","2","STL"
"45536","0","3","ATL"
"45537","1","3","ATL"
"45538","3","0","STL"
"45539","0","3","ATL"
"45540","1","3","ATL"
"45541","0","3","ATL"
"45542","1","3","ATL"
"45543","3","2","STL"
"45544","3","2","STL"
"45545","3","1","STL"
"45546","0","3","ATL"
"45547","0","3","ATL"
"45548","3","2","STL"
"45549","3","2","STL"
"45550","3","1","STL"
"45551","3","0","STL"
"45552","1","3","ATL"
"45553","1","3","ATL"
"45554","3","2","STL"
"45555","2","3","ATL"
"45556","3","2","STL"
"45557","0","3","ATL"
"45558","2","3","ATL"
"45559","1","3","ATL"
"45560","2","3","ATL"
"45561","1","3","ATL"
"45562","3","1","STL"
"45563","2","3","ATL"
"45564","2","3","ATL"
"45565","3","1","STL"
"45566","0","3","ATL"
"45567","1","3","ATL"
"45568","2","3","ATL"
"45569","3","0","STL"
"45570","3","1","STL"
"45571","0","3","ATL"
"45572","3","1","STL"
"45573","3","2","STL"
"45574","3","0","STL"
"45575","0","3","ATL"
"45576","3","1","STL"
"45577","1","3","ATL"
"45578","3","2","STL"
"45579","0","3","ATL"
"45580","1","3","ATL"
"45581","2","3","ATL"
"45582","1","3","ATL"
"45583","3","2","STL"
"45584","1","3","ATL"
"45585","1","3","ATL"
"45586","3","1","STL"
"45587","3","1","STL"
"45588","1","3","ATL"
"45589","3","2","STL"
"45590","1","3","ATL"
"45591","0","3","ATL"
"45592","2","3","ATL"
"45593","3","2","STL"
"45594","1","3","ATL"
"45595","1","3","ATL"
"45596","3","2","STL"
"45597","2","3","ATL"
"45598","2","3","ATL"
"45599","3","0","STL"
"45600","1","3","ATL"
"45601","0","3","ATL"
"45602","1","3","ATL"
"45603","2","3","ATL"
"45604","2","3","ATL"
"45605","1","3","ATL"
"45606","3","0","STL"
"45607","1","3","ATL"
"45608","3","2","STL"
"45609","1","3","ATL"
"45610","3","0","STL"
"45611","2","3","ATL"
"45612","3","2","STL"
"45613","1","3","ATL"
"45614","3","0","STL"
"45615","0","3","ATL"
"45616","3","0","STL"
"45617","0","3","ATL"
"45618","1","3","ATL"
"45619","2","3","ATL"
"45620","3","2","STL"
"45621","3","2","STL"
"45622","0","3","ATL"
"45623","2","3","ATL"
"45624","3","0","STL"
"45625","1","3","ATL"
"45626","2","3","ATL"
"45627","3","1","STL"
"45628","2","3","ATL"
"45629","0","3","ATL"
"45630","3","2","STL"
"45631","1","3","ATL"
"45632","0","3","ATL"
"45633","2","3","ATL"
"45634","3","2","STL"
"45635","3","0","STL"
"45636","1","3","ATL"
"45637","3","2","STL"
"45638","1","3","ATL"
"45639","2","3","ATL"
"45640","3","2","STL"
"45641","2","3","ATL"
"45642","2","3","ATL"
"45643","2","3","ATL"
"45644","2","3","ATL"
"45645","1","3","ATL"
"45646","3","1","STL"
"45647","2","3","ATL"
"45648","3","1","STL"
"45649","0","3","ATL"
"45650","0","3","ATL"
"45651","0","3","ATL"
"45652","3","2","STL"
"45653","1","3","ATL"
"45654","1","3","ATL"
"45655","3","1","STL"
"45656","1","3","ATL"
"45657","3","1","STL"
"45658","2","3","ATL"
"45659","0","3","ATL"
"45660","3","1","STL"
"45661","1","3","ATL"
"45662","3","2","STL"
"45663","2","3","ATL"
"45664","3","0","STL"
"45665","1","3","ATL"
"45666","3","1","STL"
"45667","1","3","ATL"
"45668","3","0","STL"
"45669","1","3","ATL"
"45670","1","3","ATL"
"45671","3","2","STL"
"45672","0","3","ATL"
"45673","3","0","STL"
"45674","3","1","STL"
"45675","1","3","ATL"
"45676","1","3","ATL"
"45677","3","1","STL"
"45678","2","3","ATL"
"45679","3","1","STL"
"45680","2","3","ATL"
"45681","2","3","ATL"
"45682","0","3","ATL"
"45683","3","2","STL"
"45684","1","3","ATL"
"45685","1","3","ATL"
"45686","3","1","STL"
"45687","1","3","ATL"
"45688","0","3","ATL"
"45689","1","3","ATL"
"45690","2","3","ATL"
"45691","2","3","ATL"
"45692","0","3","ATL"
"45693","1","3","ATL"
"45694","0","3","ATL"
"45695","1","3","ATL"
"45696","3","2","STL"
"45697","2","3","ATL"
"45698","3","1","STL"
"45699","3","2","STL"
"45700","3","0","STL"
"45701","0","3","ATL"
"45702","3","0","STL"
"45703","0","3","ATL"
"45704","3","1","STL"
"45705","3","1","STL"
"45706","1","3","ATL"
"45707","1","3","ATL"
"45708","3","0","STL"
"45709","1","3","ATL"
"45710","1","3","ATL"
"45711","1","3","ATL"
"45712","3","2","STL"
"45713","1","3","ATL"
"45714","1","3","ATL"
"45715","0","3","ATL"
"45716","3","2","STL"
"45717","1","3","ATL"
"45718","3","1","STL"
"45719","3","0","STL"
