"","TBR","HOU","Series Winner"
"1130","3","0","TBR"
"1131","3","2","TBR"
"1132","3","1","TBR"
"1133","3","1","TBR"
"1134","1","3","HOU"
"1135","3","1","TBR"
"1136","3","2","TBR"
"1137","0","3","HOU"
"1138","3","1","TBR"
"1139","0","3","HOU"
"1140","3","2","TBR"
"1141","0","3","HOU"
"1142","3","2","TBR"
"1143","1","3","HOU"
"1144","1","3","HOU"
"1145","0","3","HOU"
"1146","0","3","HOU"
"1147","1","3","HOU"
"1148","1","3","HOU"
"1149","0","3","HOU"
"1150","3","1","TBR"
"1151","2","3","HOU"
"1152","1","3","HOU"
"1153","2","3","HOU"
"1154","3","2","TBR"
"1155","1","3","HOU"
"1156","0","3","HOU"
"1157","3","2","TBR"
"1158","1","3","HOU"
"1159","1","3","HOU"
"1160","0","3","HOU"
"1161","2","3","HOU"
"1162","0","3","HOU"
"1163","1","3","HOU"
"1164","3","1","TBR"
"1165","0","3","HOU"
"1166","1","3","HOU"
"1167","3","1","TBR"
"1168","0","3","HOU"
"1169","2","3","HOU"
"1170","3","2","TBR"
"1171","0","3","HOU"
"1172","0","3","HOU"
"1173","1","3","HOU"
"1174","1","3","HOU"
"1175","0","3","HOU"
"1176","1","3","HOU"
"1177","1","3","HOU"
"1178","0","3","HOU"
"1179","2","3","HOU"
"1180","2","3","HOU"
"1181","0","3","HOU"
"1182","1","3","HOU"
"1183","2","3","HOU"
"1184","1","3","HOU"
"1185","0","3","HOU"
"1186","0","3","HOU"
"1187","3","0","TBR"
"1188","0","3","HOU"
"1189","0","3","HOU"
"1190","3","2","TBR"
"1191","0","3","HOU"
"1192","3","1","TBR"
"1193","3","2","TBR"
"1194","3","2","TBR"
"1195","2","3","HOU"
"1196","2","3","HOU"
"1197","1","3","HOU"
"1198","0","3","HOU"
"1199","2","3","HOU"
"1200","2","3","HOU"
"1201","2","3","HOU"
"1202","3","1","TBR"
"1203","1","3","HOU"
"1204","0","3","HOU"
"1205","1","3","HOU"
"1206","1","3","HOU"
"1207","2","3","HOU"
"1208","3","1","TBR"
"1209","1","3","HOU"
"1210","1","3","HOU"
"1211","3","1","TBR"
"1212","3","1","TBR"
"1213","2","3","HOU"
"1214","0","3","HOU"
"1215","3","1","TBR"
"1216","2","3","HOU"
"1217","3","2","TBR"
"1218","3","1","TBR"
"1219","3","2","TBR"
"1220","3","2","TBR"
"1221","0","3","HOU"
"1222","3","1","TBR"
"1223","3","2","TBR"
"1224","3","2","TBR"
"1225","0","3","HOU"
"1226","3","1","TBR"
"1227","2","3","HOU"
"1228","2","3","HOU"
"1229","1","3","HOU"
"1230","3","2","TBR"
"1231","0","3","HOU"
"1232","0","3","HOU"
"1233","3","1","TBR"
"1234","2","3","HOU"
"1235","3","1","TBR"
"1236","0","3","HOU"
"1237","0","3","HOU"
"1238","1","3","HOU"
"1239","2","3","HOU"
"1240","1","3","HOU"
"1241","1","3","HOU"
"1242","1","3","HOU"
"1243","1","3","HOU"
"1244","3","1","TBR"
"1245","2","3","HOU"
"1246","1","3","HOU"
"1247","3","2","TBR"
"1248","2","3","HOU"
"1249","2","3","HOU"
"1250","0","3","HOU"
"1251","3","2","TBR"
"1252","3","2","TBR"
"1253","2","3","HOU"
"1254","0","3","HOU"
"1255","0","3","HOU"
"1256","0","3","HOU"
"1257","3","2","TBR"
"1258","1","3","HOU"
"1259","2","3","HOU"
"1260","0","3","HOU"
"1261","3","2","TBR"
"1262","1","3","HOU"
"1263","1","3","HOU"
"1264","0","3","HOU"
"1265","3","2","TBR"
"1266","1","3","HOU"
"1267","2","3","HOU"
"1268","2","3","HOU"
"1269","0","3","HOU"
"1270","3","1","TBR"
"1271","1","3","HOU"
"1272","3","2","TBR"
"1273","3","2","TBR"
"1274","0","3","HOU"
"1275","0","3","HOU"
"1276","0","3","HOU"
"1277","3","1","TBR"
"1278","2","3","HOU"
"1279","1","3","HOU"
"1280","2","3","HOU"
"1281","0","3","HOU"
"1282","1","3","HOU"
"1283","0","3","HOU"
"1284","2","3","HOU"
"1285","3","2","TBR"
"1286","2","3","HOU"
"1287","0","3","HOU"
"1288","0","3","HOU"
"1289","1","3","HOU"
"1290","0","3","HOU"
"1291","0","3","HOU"
"1292","0","3","HOU"
"1293","0","3","HOU"
"1294","0","3","HOU"
"1295","0","3","HOU"
"1296","1","3","HOU"
"1297","3","1","TBR"
"1298","1","3","HOU"
"1299","3","2","TBR"
"1300","0","3","HOU"
"1301","0","3","HOU"
"1302","3","1","TBR"
"1303","2","3","HOU"
"1304","3","2","TBR"
"1305","3","1","TBR"
"1306","1","3","HOU"
"1307","0","3","HOU"
"1308","2","3","HOU"
"1309","3","1","TBR"
"1310","1","3","HOU"
"1311","2","3","HOU"
"1312","0","3","HOU"
"1313","1","3","HOU"
"1314","0","3","HOU"
"1315","3","0","TBR"
"1316","2","3","HOU"
"1317","0","3","HOU"
"1318","1","3","HOU"
"1319","2","3","HOU"
"1320","1","3","HOU"
"1321","1","3","HOU"
"1322","2","3","HOU"
"1323","1","3","HOU"
"1324","3","1","TBR"
"1325","1","3","HOU"
"1326","2","3","HOU"
"1327","3","2","TBR"
"1328","0","3","HOU"
"1329","0","3","HOU"
"1330","1","3","HOU"
"1331","1","3","HOU"
"1332","2","3","HOU"
"1333","2","3","HOU"
"1334","2","3","HOU"
"1335","1","3","HOU"
"1336","1","3","HOU"
"1337","2","3","HOU"
"1338","3","2","TBR"
"1339","1","3","HOU"
"1340","3","1","TBR"
"1341","0","3","HOU"
"1342","1","3","HOU"
"1343","2","3","HOU"
"1344","0","3","HOU"
"1345","2","3","HOU"
"1346","0","3","HOU"
"1347","0","3","HOU"
"1348","2","3","HOU"
"1349","1","3","HOU"
"1350","0","3","HOU"
"1351","3","2","TBR"
"1352","0","3","HOU"
"1353","0","3","HOU"
"1354","3","2","TBR"
"1355","1","3","HOU"
"1356","1","3","HOU"
"1357","0","3","HOU"
"1358","0","3","HOU"
"1359","0","3","HOU"
"1360","0","3","HOU"
"1361","3","2","TBR"
"1362","2","3","HOU"
"1363","0","3","HOU"
"1364","1","3","HOU"
"1365","1","3","HOU"
"1366","3","2","TBR"
"1367","0","3","HOU"
"1368","3","1","TBR"
"1369","3","2","TBR"
"1370","0","3","HOU"
"1371","1","3","HOU"
"1372","0","3","HOU"
"1373","0","3","HOU"
"1374","0","3","HOU"
"1375","1","3","HOU"
"1376","0","3","HOU"
"1377","2","3","HOU"
"1378","1","3","HOU"
"1379","2","3","HOU"
"1380","0","3","HOU"
"1381","0","3","HOU"
"1382","0","3","HOU"
"1383","0","3","HOU"
"1384","3","2","TBR"
"1385","3","1","TBR"
"1386","0","3","HOU"
"1387","2","3","HOU"
"1388","0","3","HOU"
"1389","3","2","TBR"
"1390","2","3","HOU"
"1391","3","2","TBR"
"1392","2","3","HOU"
"1393","0","3","HOU"
"1394","0","3","HOU"
"1395","0","3","HOU"
"1396","1","3","HOU"
"1397","1","3","HOU"
"1398","0","3","HOU"
"1399","2","3","HOU"
"1400","0","3","HOU"
"1401","0","3","HOU"
"1402","1","3","HOU"
"1403","0","3","HOU"
"1404","0","3","HOU"
"1405","1","3","HOU"
"1406","1","3","HOU"
"1407","0","3","HOU"
"1408","3","0","TBR"
"1409","2","3","HOU"
"1410","1","3","HOU"
"1411","0","3","HOU"
"1412","0","3","HOU"
"1413","3","2","TBR"
"1414","2","3","HOU"
"1415","0","3","HOU"
"1416","1","3","HOU"
"1417","3","2","TBR"
"1418","3","1","TBR"
"1419","0","3","HOU"
"1420","2","3","HOU"
"1421","1","3","HOU"
"1422","0","3","HOU"
"1423","2","3","HOU"
"1424","1","3","HOU"
"1425","0","3","HOU"
"1426","0","3","HOU"
"1427","1","3","HOU"
"1428","3","2","TBR"
"1429","0","3","HOU"
"1430","0","3","HOU"
"1431","3","2","TBR"
"1432","0","3","HOU"
"1433","0","3","HOU"
"1434","0","3","HOU"
"1435","2","3","HOU"
"1436","1","3","HOU"
"1437","0","3","HOU"
"1438","2","3","HOU"
"1439","1","3","HOU"
"1440","1","3","HOU"
"1441","0","3","HOU"
"1442","0","3","HOU"
"1443","1","3","HOU"
"1444","3","1","TBR"
"1445","0","3","HOU"
"1446","0","3","HOU"
"1447","3","2","TBR"
"1448","1","3","HOU"
"1449","2","3","HOU"
"1450","1","3","HOU"
"1451","2","3","HOU"
"1452","3","2","TBR"
"1453","2","3","HOU"
"1454","1","3","HOU"
"1455","2","3","HOU"
"1456","1","3","HOU"
"1457","2","3","HOU"
"1458","2","3","HOU"
"1459","2","3","HOU"
"1460","1","3","HOU"
"1461","0","3","HOU"
"1462","3","1","TBR"
"1463","0","3","HOU"
"1464","2","3","HOU"
"1465","3","1","TBR"
"1466","2","3","HOU"
"1467","0","3","HOU"
"1468","3","2","TBR"
"1469","1","3","HOU"
"1470","3","1","TBR"
"1471","0","3","HOU"
"1472","2","3","HOU"
"1473","0","3","HOU"
"1474","2","3","HOU"
"1475","3","0","TBR"
"1476","0","3","HOU"
"1477","2","3","HOU"
"1478","1","3","HOU"
"1479","2","3","HOU"
"1480","0","3","HOU"
"1481","0","3","HOU"
"1482","0","3","HOU"
"1483","3","0","TBR"
"1484","3","1","TBR"
"1485","2","3","HOU"
"1486","3","1","TBR"
"1487","1","3","HOU"
"1488","1","3","HOU"
"1489","1","3","HOU"
"1490","1","3","HOU"
"1491","2","3","HOU"
"1492","2","3","HOU"
"1493","2","3","HOU"
"1494","0","3","HOU"
"1495","2","3","HOU"
"1496","1","3","HOU"
"1497","0","3","HOU"
"1498","2","3","HOU"
"1499","2","3","HOU"
"1500","3","0","TBR"
"1501","1","3","HOU"
"1502","2","3","HOU"
"1503","2","3","HOU"
"1504","3","1","TBR"
"1505","3","2","TBR"
"1506","0","3","HOU"
"1507","0","3","HOU"
"1508","1","3","HOU"
"1509","0","3","HOU"
"1510","1","3","HOU"
"1511","1","3","HOU"
"1512","0","3","HOU"
"1513","2","3","HOU"
"1514","0","3","HOU"
"1515","1","3","HOU"
"1516","3","2","TBR"
"1517","0","3","HOU"
"1518","0","3","HOU"
"1519","3","1","TBR"
"1520","0","3","HOU"
"1521","3","2","TBR"
"1522","0","3","HOU"
"1523","0","3","HOU"
"1524","3","2","TBR"
"1525","2","3","HOU"
"1526","1","3","HOU"
"1527","2","3","HOU"
"1528","0","3","HOU"
"1529","0","3","HOU"
"1530","1","3","HOU"
"1531","3","2","TBR"
"1532","2","3","HOU"
"1533","1","3","HOU"
"1534","0","3","HOU"
"1535","3","2","TBR"
"1536","1","3","HOU"
"1537","1","3","HOU"
"1538","2","3","HOU"
"1539","0","3","HOU"
"1540","1","3","HOU"
"1541","2","3","HOU"
"1542","0","3","HOU"
"1543","0","3","HOU"
"1544","3","2","TBR"
"1545","1","3","HOU"
"1546","3","1","TBR"
"1547","2","3","HOU"
"1548","0","3","HOU"
"1549","0","3","HOU"
"1550","1","3","HOU"
"1551","0","3","HOU"
"1552","2","3","HOU"
"1553","0","3","HOU"
"1554","0","3","HOU"
"1555","0","3","HOU"
"1556","0","3","HOU"
"1557","3","2","TBR"
"1558","3","1","TBR"
"1559","2","3","HOU"
"1560","3","2","TBR"
"1561","2","3","HOU"
"1562","2","3","HOU"
"1563","2","3","HOU"
"1564","2","3","HOU"
"1565","0","3","HOU"
"1566","1","3","HOU"
"1567","3","0","TBR"
"1568","3","2","TBR"
"1569","1","3","HOU"
"1570","3","0","TBR"
"1571","1","3","HOU"
"1572","0","3","HOU"
"1573","1","3","HOU"
"1574","1","3","HOU"
"1575","2","3","HOU"
"1576","3","2","TBR"
"1577","3","0","TBR"
"1578","0","3","HOU"
"1579","2","3","HOU"
"1580","1","3","HOU"
"1581","0","3","HOU"
"1582","0","3","HOU"
"1583","0","3","HOU"
"1584","2","3","HOU"
"1585","2","3","HOU"
"1586","0","3","HOU"
"1587","0","3","HOU"
"1588","1","3","HOU"
"1589","2","3","HOU"
"1590","3","0","TBR"
"1591","2","3","HOU"
"1592","0","3","HOU"
"1593","0","3","HOU"
"1594","1","3","HOU"
"1595","3","1","TBR"
"1596","3","1","TBR"
"1597","2","3","HOU"
"1598","1","3","HOU"
"1599","0","3","HOU"
"1600","0","3","HOU"
"1601","0","3","HOU"
"1602","0","3","HOU"
"1603","0","3","HOU"
"1604","3","1","TBR"
"1605","2","3","HOU"
"1606","0","3","HOU"
"1607","0","3","HOU"
"1608","1","3","HOU"
"1609","0","3","HOU"
"1610","3","1","TBR"
"1611","3","1","TBR"
"1612","2","3","HOU"
"1613","2","3","HOU"
"1614","1","3","HOU"
"1615","2","3","HOU"
"1616","3","1","TBR"
"1617","1","3","HOU"
"1618","1","3","HOU"
"1619","0","3","HOU"
"1620","1","3","HOU"
"1621","1","3","HOU"
"1622","3","0","TBR"
"1623","3","2","TBR"
"1624","0","3","HOU"
"1625","3","1","TBR"
"1626","0","3","HOU"
"1627","3","1","TBR"
"1628","1","3","HOU"
"1629","3","1","TBR"
"1630","3","1","TBR"
"1631","3","0","TBR"
"1632","0","3","HOU"
"1633","0","3","HOU"
"1634","2","3","HOU"
"1635","1","3","HOU"
"1636","0","3","HOU"
"1637","1","3","HOU"
"1638","3","1","TBR"
"1639","1","3","HOU"
"1640","3","1","TBR"
"1641","0","3","HOU"
"1642","3","2","TBR"
"1643","1","3","HOU"
"1644","3","1","TBR"
"1645","2","3","HOU"
"1646","1","3","HOU"
"1647","3","1","TBR"
"1648","0","3","HOU"
"1649","2","3","HOU"
"1650","1","3","HOU"
"1651","3","2","TBR"
"1652","1","3","HOU"
"1653","3","2","TBR"
"1654","3","1","TBR"
"1655","0","3","HOU"
"1656","2","3","HOU"
"1657","3","1","TBR"
"1658","0","3","HOU"
"1659","2","3","HOU"
"1660","3","1","TBR"
"1661","1","3","HOU"
"1662","2","3","HOU"
"1663","3","2","TBR"
"1664","2","3","HOU"
"1665","3","1","TBR"
"1666","0","3","HOU"
"1667","0","3","HOU"
"1668","0","3","HOU"
"1669","0","3","HOU"
"1670","1","3","HOU"
"1671","2","3","HOU"
"1672","3","2","TBR"
"1673","3","2","TBR"
"1674","3","1","TBR"
"1675","0","3","HOU"
"1676","1","3","HOU"
"1677","0","3","HOU"
"1678","3","1","TBR"
"1679","0","3","HOU"
"1680","2","3","HOU"
"1681","0","3","HOU"
"1682","1","3","HOU"
"1683","1","3","HOU"
"1684","0","3","HOU"
"1685","0","3","HOU"
"1686","3","2","TBR"
"1687","1","3","HOU"
"1688","2","3","HOU"
"1689","1","3","HOU"
"1690","3","1","TBR"
"1691","1","3","HOU"
"1692","3","2","TBR"
"1693","2","3","HOU"
"1694","2","3","HOU"
"1695","0","3","HOU"
"1696","0","3","HOU"
"1697","1","3","HOU"
"1698","3","2","TBR"
"1699","0","3","HOU"
"1700","0","3","HOU"
"1701","3","2","TBR"
"1702","2","3","HOU"
"1703","3","1","TBR"
"1704","0","3","HOU"
"1705","1","3","HOU"
"1706","2","3","HOU"
"1707","3","1","TBR"
"1708","2","3","HOU"
"1709","0","3","HOU"
"1710","0","3","HOU"
"1711","3","1","TBR"
"1712","2","3","HOU"
"1713","2","3","HOU"
"1714","3","2","TBR"
"1715","0","3","HOU"
"1716","1","3","HOU"
"1717","1","3","HOU"
"1718","2","3","HOU"
"1719","1","3","HOU"
"1720","3","2","TBR"
"1721","2","3","HOU"
"1722","2","3","HOU"
"1723","1","3","HOU"
"1724","0","3","HOU"
"1725","1","3","HOU"
"1726","2","3","HOU"
"1727","0","3","HOU"
"1728","1","3","HOU"
"1729","0","3","HOU"
"1730","0","3","HOU"
"1731","0","3","HOU"
"1732","0","3","HOU"
"1733","2","3","HOU"
"1734","0","3","HOU"
"1735","3","2","TBR"
"1736","3","2","TBR"
"1737","3","1","TBR"
"1738","0","3","HOU"
"1739","1","3","HOU"
"1740","0","3","HOU"
"1741","0","3","HOU"
"1742","3","0","TBR"
"1743","1","3","HOU"
"1744","2","3","HOU"
"1745","2","3","HOU"
"1746","1","3","HOU"
"1747","2","3","HOU"
"1748","1","3","HOU"
"1749","3","2","TBR"
"1750","0","3","HOU"
"1751","0","3","HOU"
"1752","0","3","HOU"
"1753","1","3","HOU"
"1754","2","3","HOU"
"1755","1","3","HOU"
"1756","2","3","HOU"
"1757","3","1","TBR"
"1758","2","3","HOU"
"1759","0","3","HOU"
"1760","1","3","HOU"
"1761","3","2","TBR"
"1762","0","3","HOU"
"1763","0","3","HOU"
"1764","3","2","TBR"
"1765","2","3","HOU"
"1766","0","3","HOU"
"1767","2","3","HOU"
"1768","0","3","HOU"
"1769","1","3","HOU"
"1770","1","3","HOU"
"1771","3","2","TBR"
"1772","1","3","HOU"
"1773","1","3","HOU"
"1774","0","3","HOU"
"1775","0","3","HOU"
"1776","3","1","TBR"
"1777","1","3","HOU"
"1778","0","3","HOU"
"1779","0","3","HOU"
"1780","3","1","TBR"
"1781","2","3","HOU"
"1782","0","3","HOU"
"1783","3","1","TBR"
"1784","0","3","HOU"
"1785","2","3","HOU"
"1786","0","3","HOU"
"1787","1","3","HOU"
"1788","1","3","HOU"
"1789","3","2","TBR"
"1790","2","3","HOU"
"1791","1","3","HOU"
"1792","2","3","HOU"
"1793","2","3","HOU"
"1794","1","3","HOU"
"1795","1","3","HOU"
"1796","2","3","HOU"
"1797","1","3","HOU"
"1798","3","1","TBR"
"1799","0","3","HOU"
"1800","3","0","TBR"
"1801","0","3","HOU"
"1802","2","3","HOU"
"1803","0","3","HOU"
"1804","3","2","TBR"
"1805","2","3","HOU"
"1806","2","3","HOU"
"1807","0","3","HOU"
"1808","3","2","TBR"
"1809","0","3","HOU"
"1810","0","3","HOU"
"1811","1","3","HOU"
"1812","0","3","HOU"
"1813","2","3","HOU"
"1814","0","3","HOU"
"1815","1","3","HOU"
"1816","3","2","TBR"
"1817","3","2","TBR"
"1818","1","3","HOU"
"1819","0","3","HOU"
"1820","3","2","TBR"
"1821","0","3","HOU"
"1822","0","3","HOU"
"1823","3","2","TBR"
"1824","1","3","HOU"
"1825","3","2","TBR"
"1826","2","3","HOU"
"1827","2","3","HOU"
"1828","0","3","HOU"
"1829","0","3","HOU"
"1830","0","3","HOU"
"1831","1","3","HOU"
"1832","3","2","TBR"
"1833","3","1","TBR"
"1834","0","3","HOU"
"1835","1","3","HOU"
"1836","3","2","TBR"
"1837","3","1","TBR"
"1838","2","3","HOU"
"1839","2","3","HOU"
"1840","0","3","HOU"
"1841","1","3","HOU"
"1842","1","3","HOU"
"1843","0","3","HOU"
"1844","2","3","HOU"
"1845","0","3","HOU"
"1846","0","3","HOU"
"1847","3","1","TBR"
"1848","1","3","HOU"
"1849","3","1","TBR"
"1850","3","1","TBR"
"1851","3","2","TBR"
"1852","2","3","HOU"
"1853","0","3","HOU"
"1854","1","3","HOU"
"1855","3","2","TBR"
"1856","3","2","TBR"
"1857","3","2","TBR"
"1858","2","3","HOU"
"1859","0","3","HOU"
"1860","1","3","HOU"
"1861","2","3","HOU"
"1862","0","3","HOU"
"1863","2","3","HOU"
"1864","2","3","HOU"
"1865","2","3","HOU"
"1866","0","3","HOU"
"1867","0","3","HOU"
"1868","3","2","TBR"
"1869","3","2","TBR"
"1870","0","3","HOU"
"1871","3","0","TBR"
"1872","0","3","HOU"
"1873","2","3","HOU"
"1874","0","3","HOU"
"1875","0","3","HOU"
"1876","0","3","HOU"
"1877","2","3","HOU"
"1878","0","3","HOU"
"1879","2","3","HOU"
"1880","3","2","TBR"
"1881","0","3","HOU"
"1882","3","1","TBR"
"1883","2","3","HOU"
"1884","1","3","HOU"
"1885","3","1","TBR"
"1886","3","0","TBR"
"1887","0","3","HOU"
"1888","0","3","HOU"
"1889","2","3","HOU"
"1890","1","3","HOU"
"1891","0","3","HOU"
"1892","2","3","HOU"
"1893","2","3","HOU"
"1894","0","3","HOU"
"1895","2","3","HOU"
"1896","2","3","HOU"
"1897","2","3","HOU"
"1898","0","3","HOU"
"1899","1","3","HOU"
"1900","0","3","HOU"
"1901","1","3","HOU"
"1902","1","3","HOU"
"1903","2","3","HOU"
"1904","1","3","HOU"
"1905","0","3","HOU"
"1906","3","1","TBR"
"1907","3","1","TBR"
"1908","2","3","HOU"
"1909","2","3","HOU"
"1910","3","1","TBR"
"1911","0","3","HOU"
"1912","3","1","TBR"
"1913","3","1","TBR"
"1914","3","1","TBR"
"1915","2","3","HOU"
"1916","3","1","TBR"
"1917","2","3","HOU"
"1918","0","3","HOU"
"1919","2","3","HOU"
"1920","3","0","TBR"
"1921","2","3","HOU"
"1922","2","3","HOU"
"1923","0","3","HOU"
"1924","3","1","TBR"
"1925","0","3","HOU"
"1926","1","3","HOU"
"1927","3","1","TBR"
"1928","1","3","HOU"
"1929","2","3","HOU"
"1930","1","3","HOU"
"1931","1","3","HOU"
"1932","1","3","HOU"
"1933","0","3","HOU"
"1934","0","3","HOU"
"1935","2","3","HOU"
"1936","0","3","HOU"
"1937","0","3","HOU"
"1938","0","3","HOU"
"1939","0","3","HOU"
"1940","0","3","HOU"
"1941","1","3","HOU"
"1942","0","3","HOU"
"1943","0","3","HOU"
"1944","0","3","HOU"
"1945","2","3","HOU"
"1946","2","3","HOU"
"1947","0","3","HOU"
"1948","3","2","TBR"
"1949","3","1","TBR"
"1950","0","3","HOU"
"1951","1","3","HOU"
"1952","0","3","HOU"
"1953","0","3","HOU"
"1954","3","2","TBR"
"1955","1","3","HOU"
"1956","1","3","HOU"
"1957","3","2","TBR"
"1958","0","3","HOU"
"1959","2","3","HOU"
"1960","0","3","HOU"
"1961","0","3","HOU"
"1962","3","1","TBR"
"1963","2","3","HOU"
"1964","3","0","TBR"
"1965","3","2","TBR"
"1966","0","3","HOU"
"1967","1","3","HOU"
"1968","0","3","HOU"
"1969","3","0","TBR"
"1970","0","3","HOU"
"1971","2","3","HOU"
"1972","0","3","HOU"
"1973","2","3","HOU"
"1974","2","3","HOU"
"1975","2","3","HOU"
"1976","1","3","HOU"
"1977","1","3","HOU"
"1978","0","3","HOU"
"1979","2","3","HOU"
"1980","3","2","TBR"
"1981","2","3","HOU"
"1982","0","3","HOU"
"1983","0","3","HOU"
"1984","1","3","HOU"
"1985","2","3","HOU"
"1986","1","3","HOU"
"1987","0","3","HOU"
"1988","2","3","HOU"
"1989","1","3","HOU"
"1990","1","3","HOU"
"1991","2","3","HOU"
"1992","0","3","HOU"
"1993","0","3","HOU"
"1994","2","3","HOU"
"1995","3","2","TBR"
"1996","2","3","HOU"
"1997","2","3","HOU"
"1998","2","3","HOU"
"1999","0","3","HOU"
"2000","0","3","HOU"
"2001","3","0","TBR"
"2002","0","3","HOU"
"2003","0","3","HOU"
"2004","1","3","HOU"
"2005","3","2","TBR"
"2006","2","3","HOU"
"2007","3","1","TBR"
"2008","0","3","HOU"
"2009","1","3","HOU"
"2010","0","3","HOU"
"2011","0","3","HOU"
"2012","0","3","HOU"
"2013","3","1","TBR"
"2014","2","3","HOU"
"2015","2","3","HOU"
"2016","0","3","HOU"
"2017","3","1","TBR"
"2018","1","3","HOU"
"2019","1","3","HOU"
"2020","3","2","TBR"
"2021","3","2","TBR"
"2022","0","3","HOU"
"2023","1","3","HOU"
"2024","0","3","HOU"
"2025","2","3","HOU"
"2026","2","3","HOU"
"2027","3","2","TBR"
"2028","1","3","HOU"
"2029","0","3","HOU"
"2030","0","3","HOU"
"2031","0","3","HOU"
"2032","0","3","HOU"
"2033","1","3","HOU"
"2034","3","1","TBR"
"2035","1","3","HOU"
"2036","2","3","HOU"
"2037","0","3","HOU"
"2038","3","2","TBR"
"2039","1","3","HOU"
"2040","2","3","HOU"
"2041","0","3","HOU"
"2042","3","1","TBR"
"2043","3","2","TBR"
"2044","2","3","HOU"
"2045","2","3","HOU"
"2046","0","3","HOU"
"2047","2","3","HOU"
"2048","1","3","HOU"
"2049","1","3","HOU"
"2050","3","2","TBR"
"2051","2","3","HOU"
"2052","1","3","HOU"
"2053","3","1","TBR"
"2054","2","3","HOU"
"2055","1","3","HOU"
"2056","0","3","HOU"
"2057","0","3","HOU"
"2058","0","3","HOU"
"2059","0","3","HOU"
"2060","0","3","HOU"
"2061","3","1","TBR"
"2062","2","3","HOU"
"2063","3","2","TBR"
"2064","0","3","HOU"
"2065","3","1","TBR"
"2066","0","3","HOU"
"2067","3","0","TBR"
"2068","0","3","HOU"
"2069","3","0","TBR"
"2070","1","3","HOU"
"2071","3","1","TBR"
"2072","3","1","TBR"
"2073","1","3","HOU"
"2074","0","3","HOU"
"2075","2","3","HOU"
"2076","0","3","HOU"
"2077","2","3","HOU"
"2078","1","3","HOU"
"2079","0","3","HOU"
"2080","3","1","TBR"
"2081","0","3","HOU"
"2082","0","3","HOU"
"2083","0","3","HOU"
"2084","2","3","HOU"
"2085","2","3","HOU"
"2086","1","3","HOU"
"2087","2","3","HOU"
"2088","1","3","HOU"
"2089","0","3","HOU"
"2090","2","3","HOU"
"2091","3","2","TBR"
"2092","2","3","HOU"
"2093","0","3","HOU"
"2094","3","2","TBR"
"2095","0","3","HOU"
"2096","0","3","HOU"
"2097","0","3","HOU"
"2098","0","3","HOU"
"2099","0","3","HOU"
"2100","0","3","HOU"
"2101","1","3","HOU"
"2102","0","3","HOU"
"2103","1","3","HOU"
"2104","2","3","HOU"
"2105","3","1","TBR"
"2106","3","2","TBR"
"2107","0","3","HOU"
"2108","2","3","HOU"
"2109","0","3","HOU"
"2110","3","1","TBR"
"2111","2","3","HOU"
"2112","2","3","HOU"
"2113","0","3","HOU"
"2114","3","2","TBR"
"2115","2","3","HOU"
"2116","0","3","HOU"
"2117","2","3","HOU"
"2118","2","3","HOU"
"2119","0","3","HOU"
"2120","1","3","HOU"
"2121","0","3","HOU"
"2122","1","3","HOU"
"2123","0","3","HOU"
"2124","0","3","HOU"
"2125","0","3","HOU"
"2126","2","3","HOU"
"2127","3","1","TBR"
"2128","2","3","HOU"
"2129","2","3","HOU"
"2130","2","3","HOU"
"2131","2","3","HOU"
"2132","1","3","HOU"
"2133","3","1","TBR"
"2134","2","3","HOU"
"2135","2","3","HOU"
"2136","1","3","HOU"
"2137","2","3","HOU"
"2138","1","3","HOU"
"2139","3","2","TBR"
"2140","0","3","HOU"
"2141","2","3","HOU"
"2142","3","1","TBR"
"2143","1","3","HOU"
"2144","1","3","HOU"
"2145","2","3","HOU"
"2146","0","3","HOU"
"2147","2","3","HOU"
"2148","3","2","TBR"
"2149","0","3","HOU"
"2150","0","3","HOU"
"2151","0","3","HOU"
"2152","0","3","HOU"
"2153","0","3","HOU"
"2154","3","2","TBR"
"2155","2","3","HOU"
"2156","1","3","HOU"
"2157","1","3","HOU"
"2158","1","3","HOU"
"2159","3","0","TBR"
"2160","3","2","TBR"
"2161","0","3","HOU"
"2162","2","3","HOU"
"2163","0","3","HOU"
"2164","1","3","HOU"
"2165","1","3","HOU"
"2166","2","3","HOU"
"2167","1","3","HOU"
"2168","2","3","HOU"
"2169","3","1","TBR"
"2170","0","3","HOU"
"2171","2","3","HOU"
"2172","1","3","HOU"
"2173","2","3","HOU"
"2174","0","3","HOU"
"2175","3","0","TBR"
"2176","2","3","HOU"
"2177","3","1","TBR"
"2178","0","3","HOU"
"2179","2","3","HOU"
"2180","3","2","TBR"
"2181","0","3","HOU"
"2182","2","3","HOU"
"2183","0","3","HOU"
"2184","0","3","HOU"
"2185","3","1","TBR"
"2186","0","3","HOU"
"2187","0","3","HOU"
"2188","0","3","HOU"
"2189","0","3","HOU"
"2190","2","3","HOU"
"2191","2","3","HOU"
"2192","0","3","HOU"
"2193","0","3","HOU"
"2194","2","3","HOU"
"2195","2","3","HOU"
